,Day,iPhone 8,iPhone X,iPhone XS,iPhone 11,iPhone 12,iPhone 13
643,643.0,275.485,393.5,339.54769837421975,409.19,459.785061540253,637.6270989108644
644,644.0,274.21500000000003,389.75,334.49,387.86,464.8433050215338,625.0924655301654
645,645.0,269.5,397.745,331.99,386.86,464.84232725432474,625.0920492141427
646,646.0,270.4975,400.45,334.235,386.2466666666666,464.84142818100435,625.0929682746691
647,647.0,271.495,398.9085714285715,339.29909588717777,402.675,459.7812044117624,637.6268200956737
648,648.0,269.9016666666667,387.7000000000001,341.30333333333334,419.13,464.869845730932,625.0824695785016
649,649.0,268.99,381.45,340.745,377.86,464.8377763676504,625.0937908391028
650,650.0,268.6566666666667,372.475,340.18600000000004,383.63,464.8448140452676,625.0908468183387
651,651.0,264.595,378.16,338.981,389.08174128434104,459.65593749653226,624.972962983129
652,652.0,263.25142857142856,373.225,332.975,383.13861143826244,459.65847932506733,624.972225839305
653,653.0,265.4511111111111,376.8325,333.7275,390.1099089752859,459.6578971520353,624.9724852083282
654,654.0,264.79,373.80625,331.4725,383.1962358210279,459.659516475609,624.9722871980593
655,655.0,263.24,366.8,334.99,387.42772565093276,459.6624231229308,624.9729312946929
656,656.0,263.49,367.65545454545446,335.0,387.3888790387275,459.6622689677438,624.9730197959068
657,657.0,267.0,362.708,336.985,388.2478622710105,459.6670018191746,624.9737249891291
658,658.0,265.995,358.3,334.90125,388.92,464.85534902342425,625.0850084002326
659,659.0,265.995,363.0,329.0,388.5217665517021,459.66697994345833,624.9727283271676
660,660.0,262.05333333333334,357.4875,325.1666666666667,387.09210045998094,459.6679268064349,624.972181124114
661,661.0,261.1,360.05833333333334,318.99,386.275963028455,459.6665402667998,624.9713328718535
662,662.0,267.0,356.9916666666666,326.9394604611871,390.315,459.7903475903328,637.627603908526
663,663.0,266.46333333333337,351.6466666666667,317.5890827780501,384.74271599403056,459.67312330794647,624.9966241600416
664,664.0,259.985,355.0,318.47333333333336,382.90284143099205,459.6688711754651,624.9715918166878
665,665.0,266.0,352.67600000000004,317.89,382.0814445758036,459.67350843066856,624.9720216318165
666,666.0,270.99,351.0,316.21571428571434,376.425,464.8515624773526,625.083715615521
667,667.0,264.99666666666667,345.0,315.845,383.20435447802964,459.6769183631886,624.9720550395765
668,668.0,264.49,340.3,315.85,377.86,464.85553281320233,625.0808759754583
669,669.0,265.0,341.0725,314.56666666666666,384.6259020636124,459.67895080260155,624.972158694581
670,670.0,273.0,339.0,313.475,403.542,459.7910876531088,625.0742207453955
671,671.0,270.995,336.0,309.36,397.74,459.79204700983206,625.074409950649
672,672.0,247.49,321.3093371340219,298.61038619648843,376.99,452.6911072074212,637.6213046465932
673,673.0,239.3066666666667,327.475,314.14076923076925,398.93,459.7739511464245,625.0692566136961
674,674.0,262.495,329.53888888888895,305.9866666666667,419.95,459.77903627547096,625.0651909036844
675,675.0,258.995,320.0,308.0,415.7225,459.7802761933464,625.0653235305296
676,676.0,244.4975,321.22283269216416,299.97,396.85839855331096,459.0334011915017,621.6337110829443
677,677.0,247.99666666666667,321.97,297.99,403.5623985969928,459.67948691769027,624.9703762726314
678,678.0,245.0,321.07500000000005,297.33629894428645,418.72127617010517,459.6768099098633,624.9948853149564
679,679.0,247.0,320.64,294.3183238003232,418.64370689943695,459.67802794855413,624.9950832723517
680,680.0,242.5,310.09000000000003,297.80333333333334,398.96,459.7766806151552,625.0646442231587
681,681.0,245.0,316.775,293.4985714285714,420.0,459.7688996139559,625.0588688333331
682,682.0,246.0,320.75,292.2,417.99,459.76905508911153,625.0595817750774
683,683.0,248.0,319.53000000000003,291.148,418.31666666666666,459.7699521051431,625.0593742189537
684,684.0,248.5,322.0,293.18600000000004,413.0,459.77142234612234,625.0613818553096
685,685.0,248.99,312.30285714285714,296.6641666666667,411.76306319396684,459.68409459878626,624.9711751855153
686,686.0,248.835,313.7966666666667,291.75,417.49424623132376,459.6836443293192,624.9706661161952
687,687.0,248.245,308.7575,290.7614285714285,414.9975,459.7720789263901,625.0590019652469
688,688.0,248.495,303.475,285.925,418.9975,459.7712582723608,625.0566218771908
689,689.0,246.99666666666667,305.275,279.94818181818187,413.2996553213808,459.6863007150922,624.9697606657878
690,690.0,248.32666666666668,301.198,259.41,413.196,459.7717440216027,625.0536585599573
691,691.0,247.0,299.9533333333333,277.472,415.495,459.77105371627727,625.0555232609335
692,692.0,245.88,302.2866666666667,277.68875,407.2333333333333,459.7725689962441,625.0577530792028
693,693.0,247.058,305.93,290.52866666666665,415.2025,459.7699127455113,625.0579302076733
694,694.0,252.4,305.75,286.2683333333334,414.6566666666667,459.7724894827967,625.0579537691323
695,695.0,241.08,300.8442857142858,284.01692307692304,398.96,459.77225446333307,625.0599301509943
696,696.0,239.5,299.719,284.26625,382.86,459.7759881277871,625.0636682096878
697,697.0,248.83,301.545,284.415,400.66922131112926,459.68834447134543,624.9710454630341
698,698.0,251.02,299.8666666666667,280.6566666666667,396.4573617295639,459.68997410681044,624.9708747640066
699,699.0,250.805,298.6629416118193,283.96500000000003,394.345,452.71126931134853,625.0775602291826
700,700.0,247.08,293.745,282.79,395.43,459.77570683994065,625.060304406726
701,701.0,245.4933333333333,295.5,280.81875,397.01061286072684,459.6889423600339,624.9709646537776
702,702.0,249.73,294.1666666666667,278.42,401.3533333333333,459.7743886888018,625.0582657690985
703,703.0,249.0,294.5,274.99,391.7517729347116,459.69088692607255,624.9707104705511
704,704.0,253.98,299.43454545454546,277.1920705844478,398.8236781801581,459.68965773290864,626.722685493858
705,705.0,256.5,295.0,277.71000000000004,404.37,459.77562177729993,625.0579351109641
706,706.0,251.224,298.0,277.27250000000004,399.614,459.7737350285426,625.0586218625125
707,707.0,252.24625,294.5,276.46000000000004,391.1000000000001,459.77678637521524,625.0603986588171
708,708.0,249.64,294.72727272727275,272.665,377.86,459.7785016967453,625.06267341769
709,709.0,247.33333333333331,289.75,273.52,395.65437315328074,459.6915751956174,624.9710503610672
710,710.0,246.596,291.165,273.8425,402.81,459.77020076263,625.0558503237162
711,711.0,252.7475,291.8154545454545,273.1775,389.8110199843261,459.6931838495971,624.97136619186
712,712.0,257.64500000000004,296.4436363636364,274.4755555555555,387.06,459.7783762817735,625.0613673661281
713,713.0,246.49,298.495,273.492,377.86,459.77502728723204,625.0622138423456
714,714.0,248.28142857142856,298.4225,274.3,378.53520342356643,459.6892474126407,624.971342875841
715,715.0,242.79666666666665,302.1477777777778,273.9485714285714,372.86,459.77351078833976,625.0631102849403
716,716.0,240.3925,302.275,274.99,379.9929554354567,459.68485194238275,624.971112858925
717,717.0,250.675,298.2128571428571,276.95,383.91,459.7742875233873,625.0613290188905
718,718.0,238.36,304.0,274.95,386.54748513292856,459.6835403373211,624.9711270171399
719,719.0,250.66333333333336,305.7,275.66400000000004,378.63562175655386,459.6879212778978,624.971798170036
720,720.0,238.97,298.59000000000003,271.915,398.0,459.7640909181604,625.0555368210552
721,721.0,236.592,297.0,266.77750000000003,372.86,459.76948000384215,625.0603397918961
722,722.0,232.495,301.8625,268.005,392.93666666666667,459.761535540763,625.0555393259899
723,723.0,230.176,298.05625,267.6575,391.534,459.76122384535984,625.0552158430086
724,724.0,233.64666666666665,294.75,264.17,384.5686645335327,459.6847923857999,624.9705331290619
725,725.0,243.825,299.625,267.56199999999995,408.2966666666667,459.7614408251224,625.0524735902756
726,726.0,236.78000000000003,304.99,267.8,397.995,459.76037563538017,625.0545937188774
727,727.0,242.596,374.98,264.39,406.99,459.74539506802256,625.0567999719835
728,728.0,241.916,356.3545454545455,264.62,394.96400000000006,459.7532209106268,625.0586545767976
729,729.0,243.7688888888889,354.045,262.84000000000003,407.6466666666667,459.75008302191594,625.0550713731753
730,730.0,245.4975,355.37600000000003,262.43,408.47,459.74999722554753,625.0549741363852
731,731.0,246.49,344.15,261.6545010586026,407.5483987154442,459.6722422062482,624.9965600715997
732,732.0,241.66666666666663,341.5285714285714,261.90500000000003,406.42947170007915,459.6738353596638,624.9702395258149
733,733.0,244.745,340.95,261.95,407.995,459.75215831290836,625.0537721102868
734,734.0,245.9933333333333,340.46000000000004,261.1,406.9933333333333,459.75283146359357,625.0539188862886
735,735.0,247.796,337.95,257.945,407.6133333333334,459.75352321016413,625.05323987137
736,736.0,248.59000000000003,333.76000000000005,259.80188653198286,406.986,459.7550828289306,637.6284836811012
737,737.0,243.348,336.565,260.2936060977209,401.495,459.7537653593563,637.6282562320392
738,738.0,244.0,332.7125,254.60589689654577,396.2425,459.75615571325704,637.6282812951858
739,739.0,243.68,324.975,253.64648686550566,401.66,459.7555421931225,637.6284596521003
740,740.0,245.844,329.9382983487897,257.84000000000003,393.3333333333333,452.7288997721825,625.0660168521354
741,741.0,248.38125,323.46006853625977,256.98833333333334,387.465,452.7292062119875,625.0676610392726
742,742.0,245.0,326.6928571428571,252.4832936455432,386.4575,459.75943217788694,637.6283231600739
743,743.0,245.456,328.0,250.855,388.378,459.75774263828214,625.0553516227616
744,744.0,243.95,327.95,250.93400000000003,388.9633333333333,459.75674431450926,625.0549650062845
745,745.0,243.975,312.0,251.385,387.9933333333333,459.75936016583125,625.054171523235
746,746.0,244.7475,324.5835420762271,257.04,377.86,452.7295661528154,625.0690035451122
747,747.0,243.5,322.5374421679579,252.86,385.5833333333333,452.7308511180859,625.0659607004528
748,748.0,244.504,324.6097209305286,251.895,395.625,452.73217295723026,625.0631167732805
749,749.0,245.488,331.45,249.95,387.855,459.7557415541943,625.0549958521093
750,750.0,246.86,322.94,249.89,390.11427489588954,459.68211922490957,624.9710500657507
751,751.0,248.98,324.35800000000006,249.17946525605748,387.3628159335042,459.68024147700976,624.9969907380756
752,752.0,248.98,324.08040264648963,247.73999999999995,385.5844516654915,445.1807124538002,621.6317682728884
753,753.0,267.96,323.4866666666667,248.425,405.805,459.7596249908097,625.0518883800183
754,754.0,248.97333333333336,324.49,251.93,387.16,459.75724561221267,625.054913019555
755,755.0,243.27,334.28838149905914,249.9466666666667,380.24,452.7331019135319,625.0657543683474
756,756.0,246.4,331.475,250.885,378.25872008378235,459.67968892990984,624.9713827623148
757,757.0,242.36,337.40333333333336,251.43,380.77362157041165,459.6767129725815,624.9712191406359
758,758.0,245.562,332.6333333333333,250.2045484992785,377.43,459.75680724141955,637.6282908205918
759,759.0,253.64285714285717,342.43555555555554,249.27,376.0,459.7574275715134,625.0582072845676
760,760.0,253.98666666666665,338.92833333333334,250.405,376.4934807204401,459.68026908042816,624.9718111447106
761,761.0,247.13111111111115,327.735,249.055,376.8825,459.7567627391017,625.0562147151862
762,762.0,248.2133333333333,324.95,247.76,377.86,459.75704859893494,625.0556609194518
763,763.0,246.4928571428572,327.23606592609565,246.7625,377.4482974831554,445.18037536981524,621.6323162243345
764,764.0,257.87333333333333,329.99,243.86,378.93,459.75877703615583,625.0559620191376
765,765.0,252.32,338.01714285714286,247.95447823989593,375.55,459.7570926536389,637.6284090574626
766,766.0,254.144,343.42125,248.6482643749935,378.93,459.75570691452623,637.6284188485431
767,767.0,252.166,337.598,246.605,376.47040848747366,459.6802440534717,624.9719000048611
768,768.0,248.588,331.475,247.46880116053754,376.86,459.75572329724463,637.6284533327979
769,769.0,245.84,326.63,247.78236748011943,383.375,459.75361220203246,637.6285339738399
770,770.0,242.98666666666668,324.79,243.42612155759608,377.86,459.75402279747965,637.6284453107194
771,771.0,233.9933333333333,325.58,238.86,380.025,459.74895873728633,625.0517593599434
772,772.0,236.99666666666667,324.475,238.86,385.46454493360807,459.6791243232944,624.9711782408481
773,773.0,239.4875,320.27000000000004,248.17,377.86,459.7520972758554,625.0535508460804
774,774.0,237.0,321.771,242.55333333333337,379.485,459.75019349705127,625.0521956632949
775,775.0,236.0,322.0694962197224,234.28333333333333,403.57333333333327,452.7415211951824,625.0538732283345
776,776.0,235.495,317.22,232.0225,376.86,459.7500951083469,625.0508113074341
777,777.0,234.475,314.99,233.41666666666663,376.76,459.7499452016343,625.0507138447247
778,778.0,231.63,313.3566666666666,237.90600000000003,379.835,459.7484881610226,625.0501876310897
779,779.0,231.475,311.6075,238.48867441353477,388.36,459.7472440106939,637.6285444318878
780,780.0,232.74,310.97,226.43,368.86,459.7507544464774,625.05086212162
781,781.0,236.11,318.7703009165141,252.475,369.86,452.7379261854356,625.0644677166196
782,782.0,235.942,316.3344805575547,244.96666666666667,372.74025267102394,445.1825052420521,621.6328662514428
783,783.0,237.18888888888887,319.398912428376,229.0,396.17,452.74359785226534,625.0542370694832
784,784.0,238.306,317.01727836490625,242.50306731726585,365.1933333333333,452.73025012514285,637.6237759789817
785,785.0,235.61,316.63000000000005,240.43553000295594,378.6655324694125,459.6787125747886,624.9965745716722
786,786.0,233.97,322.21,228.93,381.675335382824,459.67923600813356,624.9712135280303
787,787.0,231.65,321.478,232.12985569814904,377.56008554016756,459.67639323443757,624.9963775886991
788,788.0,228.4716666666667,324.72,232.52833903486427,371.77680720158287,459.67469758119506,624.9962046556935
789,789.0,224.435,326.71046439854064,237.2312845340558,370.8041838862188,452.1734956891681,637.6265792024436
790,790.0,223.57,323.81333333333333,235.91728356467505,371.28995220168684,459.67359386788104,624.9959080114439
791,791.0,223.75,330.2316666666667,236.56,370.44604850913885,459.6745109353978,624.9716382661686
792,792.0,223.24,328.4075,235.13790570030434,369.865,459.7437907606809,637.6280707344687
793,793.0,221.156,338.1271428571428,242.38333333333333,379.9985809971133,459.6719070530193,624.9720174174023
794,794.0,222.005,329.40000000000003,234.70816479815724,360.92,459.7448835311232,637.6279665712916
795,795.0,222.792,326.9833333333333,233.01,369.23950791840457,459.6752090929325,624.9716286294286
796,796.0,223.225,331.0,235.0,371.29406832015576,459.67440184967256,624.9718021124125
797,797.0,222.73333333333332,329.975,239.55,387.725,459.737656608747,625.0471565724833
798,798.0,220.78,328.2933333333333,245.20333333333332,378.1181257539381,459.6742300277313,624.9727111261724
799,799.0,223.2,331.285,244.4825,390.2366666666667,459.736759720386,625.0471699117471
800,800.0,223.29,325.3875,249.995,386.8975,459.7384674055936,625.0482190627458
801,801.0,221.91666666666663,329.12,243.79,379.7125,459.7388756485876,625.0489644048934
802,802.0,220.99,320.2975,249.47000000000003,374.26,459.7410901968037,625.0501981176214
803,803.0,217.896,321.41333333333336,256.374,356.86,459.74374838299036,625.0542572726637
804,804.0,213.535,321.97,254.7425,391.7483333333334,459.7342282070216,625.0463605081729
805,805.0,211.08,324.64833333333337,264.8666666666666,356.86,459.74108576753724,625.0546216038023
806,806.0,209.556,325.9666666666667,260.494,365.89180108222183,459.67182722700795,624.9740605796442
807,807.0,209.3575,332.97,263.75166666666667,355.93,459.7392430110817,625.0547571958657
808,808.0,207.70666666666668,349.95,250.78333333333333,358.4066666666667,459.73532822154436,625.0532758827526
809,809.0,201.6533333333333,335.0,252.6533333333333,370.905,459.7329072977074,625.0495988941942
810,810.0,203.31857142857143,338.42,261.97,355.95,459.7361720312457,625.0539547796305
811,811.0,198.93000000000004,356.586,262.70250000000004,356.8216127228586,459.66262030964435,624.9737097398267
812,812.0,196.65,357.75,263.78833333333336,356.87228940970164,459.6618718810045,624.9737584357866
813,813.0,193.8542857142857,359.0,259.99,356.85298551506423,459.66113296759846,624.9733864691334
814,814.0,189.5677777777778,425.98333333333335,263.72200000000004,355.93,459.7172150367417,625.0561855784933
815,815.0,187.66333333333333,394.735,268.334,356.5310932118732,459.6517446112145,624.9735056173727
816,816.0,182.0,387.588,269.495,356.7139209187409,459.652192141616,624.973542443672
817,817.0,181.99,372.3,258.14186334646814,357.54465187422664,459.65385399346303,624.9939875810658
818,818.0,181.97,359.0,267.2425,357.53253407887496,459.65869036881026,624.9738415584316
819,819.0,185.9975,343.2966666666667,267.8228571428571,351.2263827949534,459.663015438923,624.9742979224342
820,820.0,185.4828571428571,344.66333333333336,265.65833333333336,351.2951996232225,459.6627377950796,624.9741453419185
821,821.0,187.43571428571428,349.66333333333336,267.90333333333336,355.9533333333334,459.7285006217427,625.0526666193094
822,822.0,182.125,372.98,257.20666666666665,356.86,459.72310067316573,625.051651689395
823,823.0,181.85142857142856,350.295,261.4788340728934,353.2808884283702,459.6592355236604,624.9940238012023
824,824.0,181.99,359.594,275.338,353.0935036891621,459.65886430308217,624.9748378112732
825,825.0,180.92,357.1257142857143,264.85,356.43,459.7249917066154,625.0515769524975
826,826.0,178.9975,358.5,258.99857142857144,360.9,459.7231341221636,625.0498288507773
827,827.0,179.31099999999998,366.0,252.118,356.76,459.7228027855096,625.0501009903016
828,828.0,183.314,352.495,263.9078638660142,348.204,459.72730816898775,637.6271282158399
829,829.0,179.9185714285714,347.9875,251.09666666666664,356.3,459.7254351948042,625.0492223855175
830,830.0,179.985,339.915,260.44500000000005,343.86,459.7290656704787,625.0521792398267
831,831.0,181.0,337.515,264.7033333333334,342.16044009813186,459.6640205135402,624.9746223972213
832,832.0,183.77666666666667,343.9833333333333,262.61,343.59875457453853,459.66342229966676,624.9745315744258
833,833.0,179.892,338.99333333333334,264.80875,341.2324238290524,459.66361754876493,624.9746831464937
834,834.0,178.8709090909091,333.225,264.49333333333334,337.9533333333333,459.73028670961315,625.0529544076229
835,835.0,181.58571428571432,329.94,258.71000000000004,346.455,459.7295862605618,625.0507916594943
836,836.0,180.54857142857145,332.225,246.93,343.97722955040064,459.6656940730088,624.9736033372275
837,837.0,180.1285714285714,329.95,261.33,344.6148190486527,459.6657801850294,624.9747553281638
838,838.0,179.0,332.9633333333333,256.955,341.925,459.72898742149073,625.0510780646244
839,839.0,179.98333333333335,331.119,265.92333333333335,342.9448109390868,459.66553483275334,624.9751929382238
840,840.0,179.74333333333334,327.99,265.225,344.49,459.72913616644826,625.0511903078475
841,841.0,178.16333333333333,329.0,262.94,344.33792526122704,459.6657479616555,624.9750352136701
842,842.0,178.198,323.33,262.31333333333333,344.3830057072737,459.6669042708948,624.9751113178488
843,843.0,178.35399999999998,321.44666666666666,264.95,343.4210284720848,459.66728854207315,624.9753897151999
844,844.0,178.75,323.3833333333334,263.975,344.3708781164489,459.6670761994498,624.9753588258819
845,845.0,177.16666666666666,325.91343358636647,251.5966666666667,343.9647919176055,452.18385531099494,621.6346835899217
846,846.0,176.95,325.69603814952717,238.485,348.69633766766333,452.1833212755591,621.6333125611612
847,847.0,177.496,329.5672088224905,230.49,348.8261768545206,445.193893675756,621.6325397099516
848,848.0,173.5,324.7772734559658,241.908,347.905865826281,452.1845597276713,621.6336452100658
849,849.0,174.42666666666665,323.975,244.734,344.1828989785325,459.66675533499824,624.974059417266
850,850.0,172.996,328.24379322893435,251.73,344.0822330370367,452.1847379403011,621.6347760570101
851,851.0,175.3525,321.99,262.94,344.2787188997462,459.6670262781846,624.9755426937993
852,852.0,175.88714285714286,321.9666666666667,252.255,344.21649809839204,459.6674039949956,624.9748315401727
853,853.0,176.51384615384617,321.6666666666667,262.0314285714286,344.27246052035775,459.66743339301587,624.9756204185301
854,854.0,175.77428571428572,325.65000000000003,260.0975,344.22368441112604,459.66665264605007,624.9754581953207
855,855.0,174.0566666666667,329.99,260.66,344.1890280310356,459.66556865478486,624.9754427457755
856,856.0,174.68555555555557,329.4533333333333,261.1033333333333,344.2012354678569,459.66583331179714,624.975553439568
857,857.0,176.25333333333333,344.57625,261.62,341.5405170866062,459.663424362109,624.9755261499901
858,858.0,175.9771428571429,350.7175,255.96666666666667,347.2042386521363,459.66243669739345,624.9750826225697
859,859.0,174.89,349.86400000000003,254.59,347.36987362536,459.6624824153671,624.975007001636
860,860.0,175.2125,347.0,253.4766666666667,344.1601219621999,459.66315215935316,624.9750207284429
861,861.0,175.4766666666667,362.84,258.6025,357.994960623348,459.66026866937045,624.9752848144859
862,862.0,175.1,352.0233333333333,255.30333333333337,347.41389745979046,459.6623088778285,624.975198325896
863,863.0,179.158,360.995,259.0,357.9882865552504,459.6614274194161,624.9755631762988
864,864.0,178.69545454545457,345.24333333333334,258.32666666666665,341.55524288088066,459.664264385714,624.9757165158517
865,865.0,180.94833333333332,334.8725,241.61666666666667,344.199163658581,459.6669336355672,624.9747550717038
866,866.0,180.064,329.99,250.87,344.21270835673596,459.66748383443814,624.9754907535765
867,867.0,181.0233333333333,329.495,250.56,344.21846196308513,459.6678056875261,624.9755559528438
868,868.0,182.7966666666667,343.90500000000003,257.02109558184316,341.57472520914746,459.6639458831849,624.9948033386936
869,869.0,180.94,331.3,249.96,344.2178905923363,459.667579899452,624.9755903091233
870,870.0,183.45,332.975,256.42600000000004,344.22926829945845,459.6676875738832,624.9761690825551
871,871.0,181.92,336.96500000000003,256.2742857142857,344.2209411704427,459.666754165887,624.9761136054607
872,872.0,180.56777777777776,337.31857142857143,256.028,344.2201912045556,459.66649262144904,624.9760958568778
873,873.0,174.7118181818182,336.0,251.32333333333332,344.2129209020407,459.66577655868724,624.9756302210145
874,874.0,176.02666666666667,335.495,250.17,344.21636781101023,459.66617791561737,624.9756465126635
875,875.0,175.3922222222222,338.95,248.17200000000005,344.2134830861447,459.6655639224868,624.9754977213216
876,876.0,175.25666666666666,336.3233333333333,249.87099949116356,344.2281859773757,459.6643442096872,624.9944859235047
877,877.0,171.20857142857145,336.0,246.57022426661436,344.22787239938265,459.6637164355604,624.9942865091674
878,878.0,171.245,334.98,248.6533333333333,344.2220801095074,459.66562765603277,624.9755881654867
879,879.0,171.19400000000002,332.97,245.88,344.22536409158334,459.6660576929705,624.9754649352632
880,880.0,173.82666666666668,335.95,241.522,344.224782138175,459.6661672678984,624.9752652550593
881,881.0,173.65666666666667,334.99,239.5415384615385,344.2273936293966,459.6663822153349,624.9751839163537
882,882.0,176.95,333.65000000000003,242.86,344.2319588747556,459.66717648709135,624.9755791669046
883,883.0,176.0,330.9,244.798,344.23601030864415,459.66746702995357,624.9757597297237
884,884.0,175.80166666666665,331.65572935119826,245.0,344.236744345673,445.19034420917336,621.6357697493073
885,885.0,176.158,332.09072699127603,242.98,344.2377643373962,445.1901273900969,621.6356251945595
886,886.0,176.475,332.0,241.97200000000004,344.2383365438887,459.66755589158635,624.9757143089797
887,887.0,177.31,332.19262497123947,241.965,344.2405408168365,445.1896238707163,621.6356557144585
888,888.0,177.3325,333.63000000000005,245.392,344.24030695526517,459.667468664984,624.9760544207852
889,889.0,178.6925,332.83353734846105,245.1,344.2440613868476,445.1891154747773,621.6361072012694
890,890.0,187.3685714285714,332.6666666666667,241.65666666666667,344.2491337471863,459.66956501969617,624.9762263945338
891,891.0,188.9057142857143,334.0,238.98,344.2496648064468,459.66970972377504,624.9761267274836
892,892.0,184.62833333333333,332.5,239.23,344.24843455955363,459.6692177201797,624.9760686090566
893,893.0,181.42875,332.6466666666667,239.22,344.2471493918005,459.66866711467037,624.976011730859
894,894.0,175.58857142857144,333.7375,236.3625,344.24433962603337,459.66756766513515,624.9756724897985
895,895.0,171.0,332.6166666666666,239.98068656667192,344.2511239666623,459.6652279327925,624.9945177733001
896,896.0,179.198,333.6064227740635,240.7964028568225,344.25620489598157,452.177267764004,637.6269445364345
897,897.0,180.33,332.0,241.696,344.25038259132737,459.6686910278013,624.9763378848102
898,898.0,182.5,334.73837894542083,240.125,344.25232042500886,445.18727554549076,621.6361405040483
899,899.0,179.80181818181816,337.6466666666667,239.47383060431702,344.25427482692777,459.666140983589,624.9950358417752
900,900.0,180.46,335.168,241.66333333333333,344.25070448096557,459.6683364492881,624.976447878217
901,901.0,182.625,336.43356874914724,237.5,344.2538989301892,445.1869563750527,621.6360139989907
902,902.0,182.47166666666664,336.38,235.34625,344.2517231208003,459.6686790081909,624.976169496752
903,903.0,177.43166666666664,335.7694084515863,230.3577777777778,344.2527928630963,445.18797117289046,621.6352189075301
904,904.0,175.0,334.8672822790597,233.79777777777772,344.25261350355987,445.18849984893006,621.6354994679537
905,905.0,174.8857142857143,334.6333333333334,233.81,344.2516397727314,459.6678088771359,624.9759888692384
906,906.0,179.97500000000002,335.4062852263446,234.36125,344.2553675374565,445.18714018901335,621.6358195948046
907,907.0,182.245,335.2,231.45111111111112,344.25490497374204,459.66907274961113,624.9761477209317
908,908.0,183.388,339.99,227.48200000000003,344.2541760001354,459.6686416263389,624.975923028257
909,909.0,184.905,332.03,228.32800000000003,344.25809084195225,459.6701183049121,624.9761483223718
910,910.0,185.33333333333331,337.2995876677187,244.295,344.2605839110958,445.18561013220506,621.6371333903631
911,911.0,191.54875,339.15092277523604,247.0,344.2640985538246,445.1840437985383,621.6376723127155
912,912.0,193.10555555555555,339.25503316713935,246.4975,344.2649525923431,445.18358422828237,621.6377211984643
913,913.0,188.91166666666663,338.99481017022055,246.99,344.263675260337,445.18453315981117,621.637644274895
914,914.0,199.0,339.3435164700936,247.995,344.26828565736264,445.18200534489375,621.6381699826984
915,915.0,196.0,340.61,248.99666666666667,344.26419620103843,459.6705806556139,624.9780690933858
916,916.0,192.53666666666663,339.98383812455705,238.64714285714285,344.26452525248976,445.1833714251633,621.6370942780358
917,917.0,194.879,338.4172599312316,232.969,344.26503529593026,445.18269783012136,621.6366797890739
918,918.0,192.418,334.96666666666664,225.58,344.26290675098534,459.6712609238456,624.9765826596403
919,919.0,190.975,336.9612678458802,240.5175,344.26512136475293,445.1835437235313,621.6373267388929
920,920.0,197.584,338.9566666666667,238.16666666666663,344.2649857874304,459.67141091561933,624.9776239285869
921,921.0,199.768,340.92,235.98625,344.2652753395996,459.67154822022326,624.9775767310483
922,922.0,199.0,337.05799999999994,246.452,344.26778670797836,459.6718634787828,624.9783238197463
923,923.0,240.04,333.549,247.51142857142855,344.2821962855772,459.6795424588175,624.9798724473635
924,924.0,193.4625,338.18,246.85125,344.2661929556619,459.67082635930194,624.9782444421094
925,925.0,197.46625,333.96000000000004,244.518,344.26852581432235,459.67216695323816,624.9782955972345
926,926.0,193.47,333.28,244.93,344.2677891221542,459.671624700011,624.9782406441782
927,927.0,194.55,336.1975,244.98,344.26752824407396,459.6714078689161,624.9782971350897
928,928.0,195.17500000000004,334.1176234909946,244.99,344.2693065986024,445.18196907676855,621.6382332785585
929,929.0,193.96,328.625,248.45,344.2705243520213,459.67240090927066,624.9786490326773
930,930.0,194.4575,329.18833333333333,241.574,344.26962588116106,459.6725211326178,624.9782514914905
931,931.0,194.65571428571428,333.845,241.0433333333333,344.2685478379399,459.67192517572533,624.9782273081548
932,932.0,190.5,330.47,224.0,344.2672699923205,459.6719898293013,624.9770761720741
933,933.0,192.83333333333331,330.47,238.65142857142857,344.2691015195577,459.6721903477579,624.9781242018437
934,934.0,193.98,328.95977659141454,246.21,344.27033441838256,445.18187068857,621.6385082776115
935,935.0,192.495,327.0,244.31333333333336,344.27102735999347,459.6725923951696,624.9785881913729
936,936.0,195.6183333333333,329.93207573513473,242.33,344.2705731309516,445.18134674218015,621.638276616459
937,937.0,192.65692307692308,330.9833333333333,238.738,344.2697385861606,459.67218753136154,624.9782842751899
938,938.0,192.18625,331.75,231.98714285714283,344.269054277013,459.67212181282184,624.9778741962818
939,939.0,194.97833333333327,331.975,240.16666666666663,344.2705543389377,459.67244782441736,624.9785226041527
940,940.0,195.475,331.71250000000003,238.708,344.27074664481984,459.6726052662551,624.9784870891588
941,941.0,195.6933333333333,327.384,238.11558974648432,344.27477489296166,459.6718817557434,624.9962032649406
942,942.0,204.735,332.95,238.625,344.2728532876753,459.6739523393296,624.9788471844814
943,943.0,201.21222222222224,330.97720226361787,241.96,344.2728990746264,445.1796662990548,621.6386835965892
944,944.0,192.934,327.38,235.92,344.2715863588303,459.67292103030576,624.9784244521508
945,945.0,189.22333333333336,331.905,236.3033333333333,344.27012958374746,459.6717536294141,624.9783390910515
946,946.0,191.022,327.50428571428574,234.95,344.2714392275973,459.6726636216933,624.978383289247
947,947.0,189.0,327.4525,234.6233333333333,344.27122849592314,459.6723860187533,624.9783410582669
948,948.0,189.5325,331.02250000000004,234.465,344.2707559781906,459.67201664210097,624.9783599671932
